,CMG,DPZ,AMZN,GS,JPM,SCHW,LYB,DD,MOS
2018-04-26,0.24440390454591654,0.0731382598321606,0.03957763154732241,0.003594891377400433,0.0010002447635364398,0.01923087510175492,0.010437398278897003,0.0062852550312562094,0.0062964317993585706
2018-04-27,0.011479304387019162,-0.008738604066311662,0.03600877473825914,-0.0012078010822549334,-0.0063580479046255745,0.006109732857580319,0.0016904307333072133,0.0043721889781875856,-0.0007360359388582927
2018-04-30,-0.009406854975629098,-0.0269302657452839,-0.004126787422321976,-0.006130232329059293,-0.005667183303852297,-0.005536857293178432,-0.008812186025125457,-0.01679086247761674,-0.007366656704032026
2018-05-01,0.006330813498613086,0.024614184025698593,0.010299216955919732,-0.0069650820756320675,0.0,-0.0012573415138712463,-0.018348807547384438,-0.002846407569189302,-0.0037105164804533963
2018-05-02,-0.011243887315129375,-0.013727112541965458,-0.007950625194139027,-0.011070266156019137,-0.007905833297555898,0.0007194897276587842,0.009249528535582918,0.006818680732215698,0.010800603020015176
2018-05-03,-0.004273272370144743,0.006344908703180607,0.001528911821702117,-0.0027344687009582813,-0.006300844113803494,-0.011680053909064125,-0.00763729903099708,-0.00031471417713890837,-0.004789887957523775
2018-05-04,0.002360379101331578,0.009803546042206124,0.005642261901468659,0.006555003639160173,0.011096393847011443,0.019818110514775,0.00808092766316415,0.015755455653583716,0.015549858545610196
2018-05-07,-0.001879138312695372,0.009104151446413633,0.012138311349751518,0.009619368701737407,0.008669445247282637,0.01568896794848995,-0.0018133902571787486,0.006979936732376624,0.004739319031720868
2018-05-08,0.011438964697586318,-0.00035913313794355695,-0.004843383195326512,-0.0008431515290346914,0.01481208039495896,0.005792627472991363,-0.0005733115799009258,-0.01062846254597516,-0.0529753922516657
2018-05-09,0.0006361363864333391,-0.001996966597638705,0.009802904151798408,0.019957731320645378,0.02180365463801337,0.024956276662268406,0.05127230935704863,0.02802416383725581,-0.011494223202669573
2018-05-10,-0.004756384661893653,-0.0007601226048548071,0.0006716524063099527,0.007074110440248971,0.007759418015938824,0.006310816059810875,0.022929459863791246,0.013933117339709256,0.02248063313455595
2018-05-11,0.005275937251061347,0.0007607008307517482,-0.003834516470754168,-0.002135933525339695,-0.003762458273833591,0.007796505140073906,0.0013345473261403562,-0.00029853723765582707,0.006823378188536067
2018-05-14,0.00037656781456285593,-0.01508540734533148,-0.0008546543966294617,0.004075307063234224,0.0003513696439321201,-0.008913436184276202,-0.005241174801409509,0.008964227609771891,0.022966920981768002
2018-05-15,0.0035289135854126297,0.0039003114588394006,-0.015872268790349864,-0.009634537504202623,-0.007638206729748909,-0.001866733863947756,0.0016967797140519103,-0.005627140830939181,0.014721958631600307
2018-05-16,0.04245596392721507,0.000971144701332971,0.007080662119067549,-0.0024840067996465542,0.0027426280094515754,0.0010201854423852463,0.027993140419009466,0.013105256451912073,0.005803576819157552
2018-05-17,-0.013695609489211669,-0.0031937520168340283,-0.003477659670395261,-0.007719124508650754,-0.0033527482237889483,0.007473000696142984,0.007631583823883625,0.0019108935163150154,0.01045792127850076
2018-05-18,-0.01511691041137364,-0.006854659061159674,-0.004672001043388829,-0.008782984556539475,-0.016200358172156593,-0.003034484983845287,0.00025831714806967554,-0.008656101909582103,-0.003925888936656463
2018-05-21,0.004421745782046127,0.014334715260295727,0.007044143460552821,0.0029536970835937204,0.009178421824544092,0.005072571389624914,0.01127160166172314,0.01568727817868365,0.01325691579046917
2018-05-22,-0.0009680148534922939,-0.0006443754102193333,-0.0025608078786804045,0.001261820461577523,0.007668347660923613,0.0025235192471384504,-0.011571616775700622,-0.016902161133793614,-0.011668966363880262
2018-05-23,0.004775764379289393,0.005157045545294059,0.012937936366005598,-0.0007980029191456683,-0.004601388473162271,-0.011075603410690027,-0.0043900191335790595,-0.006373169994542294,0.003577760965666421
2018-05-24,-0.004776048869607252,0.011022384636545812,0.0007553855752788774,-0.007190787013418909,-0.011201037752789689,-0.013405898873505073,0.011758793179010407,-0.009844805357422826,-0.00677332815273346
2018-05-25,-0.010313086994989784,-0.0075324620783637775,0.004416479152626884,-0.004616602679252124,-0.005124326968067527,-0.014447691946616992,-0.027858623218765532,-0.010093416369713504,0.006101783449421028
2018-05-29,0.009441482635265785,-0.018135235498832336,0.0016893033249025802,-0.033955989722976976,-0.042743789537190824,-0.03769639169417416,-0.020305902494797246,-0.026936535099227,-0.0071351695731242115
2018-05-30,0.008313839183269778,0.024003102459863035,0.00745252767120097,0.012951493262629787,0.022845409446845766,0.015777954327152344,0.021803459617177223,0.019351730740780004,0.007545665144465419
2018-05-31,-0.014727085709237198,-0.0008739625328533229,0.0029110106331380337,-0.01431323552187136,-0.012367338572973563,-0.006963021451029228,-0.01545474177583206,-0.01049547195275724,-0.01961480895603207
2018-06-01,0.019619700090904413,0.005447721399383543,0.007314596664868223,0.010935034368199759,0.012989307702448105,0.01995672814877958,0.008918873062427002,0.03213238785828931,0.0061840556318479845
2018-06-04,0.011878143981297828,0.010045494121796672,0.014455850842866047,0.006744026731695163,0.0004612742992422536,0.0022916689897871656,0.0023868124610622043,0.014507921658457157,-0.007230758638980261
2018-06-05,0.021427145648881485,0.028348821378546996,0.018663651200122366,-0.006742357480763905,-0.005624662031687988,-0.009848761904979297,0.018079237605944876,0.01132140102544077,0.014931050268905954
2018-06-06,0.0010588322014506435,0.026653541390043722,-0.0003536862117876627,0.01703576306382515,0.023367879741199804,0.02930739397365234,0.022522594706154253,0.031668845533051826,0.044352531661004724
2018-06-07,-0.012207501774957996,0.008938194331132632,-0.003803651977406841,0.005253699587500993,0.003987011226278314,-0.010526453531232272,0.004235826850279789,-0.008852086306800455,0.007565389115814947
2018-06-08,0.011376831706530144,-0.007351813080824776,-0.003143258294014406,-0.0002569241339736017,0.002797984700978251,0.006801655955740005,0.004679204520209979,0.0010085204940490922,0.00546060390573655
2018-06-11,0.02924701050513323,-0.0010000280370683345,0.0030463392416790747,0.0029991708888859048,-0.002519912248538092,-0.005543040696355361,-0.004742137056648832,0.0,-0.0006787508511266749
2018-06-12,-0.0007286705914513192,0.012714685010730253,0.005701178257960349,-0.006236912076929779,-0.00577482286555131,-0.0017418333198304659,0.001191224747295605,0.0041732272954952965,0.0010190867949377846
2018-06-13,-0.019300879767545465,0.0013907621211077803,0.0035967177727189714,0.005158530195463307,-0.001996699788930023,0.0008725070557311643,-0.018186389380045576,-0.017340286166969143,0.007125807758376901
2018-06-14,0.006866421894284214,0.0022708031275664453,0.011144664310384744,-0.0007700187589145813,-0.017641102985681778,-0.01307548980683726,-0.011945089673926379,-0.002770932634231227,-0.0067385967954960435
2018-06-15,0.003409797836621653,0.013484431357944748,-0.004576946257703773,-0.007404254954826994,-0.0012033561126846282,-0.009185533200675389,0.010249711142004347,-0.009213367837325626,-0.016960750293864235
2018-06-18,0.013960696853137833,0.01582911696696354,0.004557175708828076,-0.0022850918583063873,0.0025949603806383337,-0.010875521011777023,-0.0052896767434889025,0.0005906505188899569,0.009316956676697963
2018-06-19,0.001622357894991877,0.020089969889836468,0.006375480989251114,-0.013267692369760331,-0.0058236498444390605,-0.003785097172096963,-0.03016282467965581,-0.02109460034714228,-0.03213668253057511
2018-06-20,-0.00792805338865632,0.0017745648648528345,0.008819555259391043,-0.0021899189984051493,-9.301644540493648e-05,0.004885117241566483,-0.011236105640818672,-0.0070824362349990455,-0.018368166581383405
2018-06-21,-0.005026844979356904,0.009934250979001469,-0.011348009699612582,-0.003687363822067913,-0.00027899412107357247,-0.004141103891343922,-0.017999972891338478,-0.009257968179956166,0.021230613135126086
2018-06-22,0.014638567073341546,0.0056060416801331225,-0.008409345657574563,-0.004229139079656941,-0.016370490667327875,-0.007412811051326185,0.02777246552346946,0.026348047866808777,0.017618004002576182
2018-06-25,-0.033557451869907884,-0.044051073551103714,-0.030611940875939325,-0.019821327342864126,-0.00907793934111889,-0.027140111749273665,-0.03062489574232874,-0.015223915838625701,-0.02596940712473672
2018-06-26,0.01657969164997497,0.012879720032062059,0.016799393006361685,0.00018044076305834267,0.0006678478613082461,-0.006365914425425112,0.006318463771941341,0.005001376549989001,-0.0028440734112988864
2018-06-27,-0.009659999685372123,-0.005792625011410091,-0.018083004300295413,-0.006318048991286407,-0.015449148236033716,-0.022046284934507554,0.00683291701458022,-0.010556451681009382,0.0007130110182858029
2018-06-28,-0.06316159019251355,0.0022028245331264795,0.024655133217022396,0.014714912018369386,0.016369613455825993,-0.0036610709482218784,0.0028428626174630267,0.008230572317864615,0.008550247542245426
2018-06-29,0.007026822925943144,0.00028338559122698115,-0.0009698112831901806,-0.012755947530206035,-0.006956917013573816,-0.011796477956112605,0.0045725359714714475,-0.0034767988688565454,-0.009184223156572968
2018-07-02,0.026543367263920814,-0.004146631085860442,0.008224557530564391,0.012195373568198331,0.008445339280063857,0.003913841524334938,-0.02093744385577212,-0.0022755424887983544,-0.009269072656542643
2018-07-03,0.013843107315438585,-0.003095779352650929,-0.011565135656379955,-0.0128995637674294,-0.013989256198072453,-0.020662727506274292,-0.007345617314132524,-0.0094267907075255,-0.006117152827087802
2018-07-05,-0.0020715517720723,-0.008531699125149839,0.0034062854005068033,0.00163364950355116,0.006501611711865474,-0.015127588200544162,0.010022491182094972,0.014121195662733399,0.006516858346139021
2018-07-06,0.006740814261208872,0.005076356239271718,0.006412761389779309,0.004756643241410785,0.0032780229737845445,0.023646177285068903,0.006862699792520743,-0.0021189592555036496,0.011510766774368797
2018-07-09,0.02848972565642316,-0.0031524617099127905,0.01659616164256117,0.027954305091359988,0.030943603396970554,0.024679237168145685,0.018052834457183975,0.0124372750184365,0.008534903018578177
2018-07-10,-0.02086706522600068,-0.021130297320324787,0.0023289787055904565,-0.005000219352763069,-0.006151944407755905,-0.015221607420870531,-0.00307610115582313,0.015880348356205554,0.020098756920492455
2018-07-11,0.006538828463875435,0.026689641338931924,0.006844206585369106,-0.0052458022779476865,-0.0021572052209724024,-0.012522158821196339,-0.03185401377202368,-0.02226828927132296,-0.03214649026608929
2018-07-12,0.004090282048964555,-0.0022527275610727537,0.023715114321803732,0.006913214824034064,0.004323574415995068,0.005547936460901903,0.00037505749073196704,-0.000754108266754594,0.008928480519318827
2018-07-13,-0.004008270094368105,0.008493653397364742,0.009133768896724348,-0.003564969537602325,-0.004585864807304607,-0.0025617814740714895,0.006184336121848544,0.0016604487156175463,-0.003539885399968301
2018-07-16,-0.011263957465352914,-0.007853732150198467,0.0052177800587500656,0.022216243641591804,0.03967668365156651,0.008692421360214864,-0.010802839747661164,-0.009644314373671192,-0.006039063634627806
2018-07-17,0.0010618302635059251,0.010208241439033205,0.011764193682617163,-0.001814376662578332,-0.0007235200305519829,0.035644255845539874,0.01779352594985406,0.02038945298440531,0.01715507437771402
2018-07-18,0.002298090793535934,0.00581448816688912,-0.0005477318654328878,0.0009521324519787822,0.009321190977163774,0.025340436703431113,0.004624708250782206,-0.007008420037910468,-0.0007027392221146123
2018-07-19,0.0027558535142750973,-0.02442863285291985,-0.016251439318926697,-0.00696251849377294,-0.014704461650812295,-0.024714168871465936,-0.0004603328467490675,-0.006757852946793208,-0.008438800941784175
2018-07-20,-0.008002955474179174,0.0015174569495581824,0.000402643441726136,0.008970902317099627,0.012648939852511809,-0.01380488594545115,-0.005803298827557812,-0.004838284627099787,0.004255450597977273
2018-07-23,0.01196833677001874,-0.01955479011147654,-0.006450891550111915,0.008934382670312324,0.01860182678164035,0.008820824794822935,-0.0032428136836721855,-0.0018233771951825517,0.0021184995117609073
2018-07-24,-0.01557192537854224,-0.03194093219382588,0.01511653201758878,0.009069133404774554,0.007057853364121236,0.004751961279504835,0.00734338747734431,0.01856940016429176,0.022551184644216127
2018-07-25,0.004783291456646799,-0.003307138944065202,0.01878920500125658,0.0034339458016072744,0.009023292513749226,0.0015134879864542317,0.009689032070728798,0.009115301225267158,0.011371443128048497
2018-07-26,-0.010783152280706254,-0.008390450921958559,-0.029839878546057075,0.0017745545249063799,-0.002865184153096889,-0.005477901838358279,0.013982608695652265,0.01066193873848964,0.01771730279910244
2018-07-27,0.05716710866924335,0.0026920063961481944,0.005127223105519718,0.0022352147885122964,0.010274072276001078,-0.0018995405457903347,-0.013159076634942868,0.0017582007702716673,-0.003012983507862277
2018-07-30,-0.014461119518934917,-0.016455497503977012,-0.020938043492589764,0.005512545980556727,0.006033046843548995,-0.023405967264611305,-0.0034705729209127956,-0.004680306468952122,-0.0030222884549325757
2018-07-31,-0.06833952236486018,0.02437499195199533,-0.0010004034202905077,-0.006361209722349548,-0.01524884999173648,-0.005066418767534109,0.01539736744042619,0.010580293892957116,0.014146079352636232
2018-08-01,0.020684409779446078,0.029239303809926342,0.011100188511422582,-0.005854221659040371,0.00617658899353235,-0.003525375636358463,-0.006137675961378597,-0.011778351505801421,-0.019262597138341442
2018-08-02,0.0401012127605298,0.023710939472550097,0.020676972776122904,-0.008684909350278769,0.004236702231874778,-0.014740448368620984,-0.014894155127375575,-0.02236609245038379,0.01896372370578092
2018-08-03,0.006277388462157418,0.009936658676348076,-0.006018567620502124,0.0004272423759463795,0.0080929085576682,0.0031915775679540737,0.033926377022704735,0.005719532540772176,0.011964015903683123
2018-08-06,0.025859674208196015,0.002289910897931291,0.013415305387102894,0.007860053098708963,0.0002560404373346259,0.002187364937653591,0.00766820538646984,0.01406762144992113,-0.011494228958851105
2018-08-07,0.005828488192891834,-0.009602452222326474,0.00797189690599387,0.008053260600070722,0.0036715681201613393,0.007738152181460345,0.0034512668055262097,0.005607940544914314,0.05315636316853012
2018-08-08,0.01997828235227561,0.03413239375764365,0.012907476510019888,-0.00613883429857609,0.0020416375289051825,-0.005709868029361798,-0.002910192064545347,-0.0070444136122996825,-0.00504736940290007
2018-08-09,0.00022557858340399584,0.01578833923684675,0.006360983466085601,-0.01095731410078471,-0.007725639123936201,0.007146925430484563,0.0027416250654435093,0.020100640716813833,0.01648683783517435
2018-08-10,-0.0045316426514699915,-0.00048027045904230903,-0.006436593187619355,-0.017837226643118376,-0.00983913043284479,-0.002365163929818892,-0.007143964533060321,-0.01854525542491492,-0.01777912673819315
2018-08-13,-0.0016684811760913076,-0.009303022558709961,0.005248317917343259,-0.01197674044621444,-0.015899086447901944,-0.009879558589815929,-0.008794861474679672,-0.01697647236824895,-0.036519389074298414
2018-08-14,0.01786820368232167,-0.0037762615626559803,0.012366845697121098,0.011901549701311298,0.006673105353799613,0.008381503706660354,0.01442937013338308,0.014566386286667399,0.009887783626624236
2018-08-15,0.06602206851670056,-0.01154807167377192,-0.019289990364543264,-0.001350467969066682,-0.00828595523129061,-0.005739202474981053,-0.021468300740623003,-0.016281661256139168,-0.03231070067988484
2018-08-16,-0.04409667762356928,0.012421517895813361,0.002071577924933621,0.016357691523201545,0.009410570600316914,0.017715098832048914,0.010743818706439479,0.00932900863780528,-0.0006744680426277183
2018-08-17,0.015396837172121147,-0.009314496530028693,-0.002279290398177758,0.001630877392004182,0.0,-0.004498246629914271,0.01027256468193416,0.010584324010372903,0.0
2018-08-20,0.010402784917318941,-0.0010176714181018287,-0.002927367006458015,0.010283619908493913,-0.0013069129537420787,0.010216054567418142,0.007869012097312833,0.010178490587826161,0.004387368665252911
2018-08-21,0.006107657613305895,0.009201263479040378,0.0035753524597155195,0.012172523229795784,0.006107186057875635,-0.024309706467438574,0.008334211779729594,0.005110712512390814,-0.008064498961136257
2018-08-22,0.009019064281343692,0.014510926142193181,0.011404839643848641,0.0028911563794284945,-0.0030350950130120236,0.015148638517886726,-0.0014789533755040773,-0.0010167417887739783,-0.0013550777085592491
2018-08-23,-0.010581074299383264,-0.00734023878698653,-0.0010499879325082118,-0.012534528214981688,-0.0020873777646276404,-0.014922581721632189,-0.0064478903997943204,-0.009453097567508006,-0.0016960615978948157
2018-08-24,0.005154127207478876,0.029543838447930515,0.0013085721135976947,-0.005204374227693376,-0.0004359660405081067,0.007574238639911801,0.009558903921755402,0.01615026544550968,0.007135695605364534
2018-08-27,-0.04822264755729866,-0.00020170514905404335,0.0116984128662041,0.03185735783600796,0.017701384956783084,0.016221594386928384,0.0072097235068393495,0.023118095322540055,0.03306335492078549
2018-08-28,-0.003046831612244949,0.005169723885290356,0.0026663776936470818,-0.0009480507103027946,-0.0048838074147726784,-0.0025304890507276134,-0.00845169270303503,-0.0009887231030780708,0.007184831175347295
2018-08-29,-0.013034067657994308,0.004041201488485413,0.03377448472317157,-0.0007036139897994564,-0.003271875617443465,0.001756236379676146,8.702474676658412e-05,0.009895367211717243,0.024318950432863362
2018-08-30,-0.007505390562736913,9.979179945829308e-05,0.0021420801683240676,-0.008284951908570148,-0.0049240363958081845,-0.015000846675198298,-0.011567397701927606,-0.012102422436003568,-0.008230373496950216
2018-08-31,-0.018202850753850197,-0.007017778378932582,0.005158808357790701,-0.0066416492349717915,-0.005295496178879366,0.004549198412472366,-0.007654947039300919,-0.0009971343957642098,-0.001914966973391663
2018-09-04,0.0048613106490151825,-0.00656472779496986,0.013315420436047276,-0.0006306887838354314,0.004974670485195398,0.010434956974466836,-0.006888603397891768,-0.0058462234973160054,-0.014070963382724289
2018-09-05,0.0008168017265577365,-0.022892894827937216,-0.021912171605654396,-0.0004209342685377315,-0.004863411735131606,-0.015588398992272157,0.005945348093098213,0.004733127523469882,-0.009576511269906218
2018-09-06,0.006633428638500138,0.00248450307638004,-0.018302408612638987,-0.012796726786323154,-0.004276036345551293,-0.019992066005073417,0.005104200901514533,0.000428069072191839,-0.0075382185469365925
2018-09-07,0.0020372331591242965,0.012184543646747814,-0.0031863848938521455,-0.002601008621451295,0.0019282793608896842,0.013128507570924652,-0.032163163965794994,-0.0011411670786835026,-0.011228743786207973
2018-09-10,0.014708620533671057,-0.0009860981110402234,-0.0066903325749549936,-0.00855017219535803,-0.005336023268281642,0.009170549448387355,-0.01610967487994397,0.0008570810686789887,0.01202398414271566
2018-09-11,-0.0018195619474646874,-0.024371933367597354,0.0248270784425193,-0.007330511738039447,0.006331904719982573,0.007111868727465609,-0.0031810522769206706,0.00028514536740642527,0.020792149472255828
2018-09-12,0.01339528066726503,-0.004814962870954065,0.00143423328566894,-0.008948355336257263,-0.011797695818373866,-0.005296136241942473,-0.0042238209925554715,-0.011986021510539957,0.006142897271432357
2018-09-13,0.002364762321309666,0.0005271220195095516,-6.53290868404266e-05,0.000788914674650476,0.0038911154131597847,-0.005718830241589035,-0.010651308792282932,-0.0046215526590100975,-0.014138890606955945
2018-09-14,-0.008831723315825823,-0.01681674572853964,-0.009890105002663963,0.003985488368952073,-0.00017621462084216333,0.014676681350273668,0.0033343695153520425,-0.004933209261539062,0.0035855131804427565
2018-09-17,-0.006591240642987439,-0.019460747724565186,-0.03155027437226787,-0.005889052546160678,0.0029956410557880897,-0.016418887947033056,-0.017566955519559446,0.0034994795029761327,0.03897348388354782
2018-09-18,0.006491609728477732,0.026256943207999983,0.017305818361681213,0.004388127216683468,0.004040780907489383,0.005961607757251741,-0.013145198969042315,-0.011479293951841885,-0.01562973157066272
2018-09-19,-0.0018107879072674082,-0.008303807920864936,-0.007537144683164243,0.029227948395408543,0.029046311665559266,0.027064684790011784,0.005974746587940283,0.010289577199548372,0.009844306092857025
2018-09-20,-0.021402364185426737,0.01159321665701607,0.009281436034859869,0.007725598674124479,0.008587092543820729,0.0015385874496012253,0.01733011731427192,0.018914724310575837,0.016037885322958356
2018-09-21,-0.026515331856886815,0.012415729392579067,-0.015064474134848682,-0.00867727221381831,-0.006575170505061512,-0.00441696394414226,0.0068906835881166195,-0.004855181789476526,0.0006189898746480349
2018-09-24,-0.003166614211892016,0.009677706833611577,0.010104372755515678,-0.01036806503804677,-0.009588259163834989,-0.0054013790529263694,-0.008174179447167473,-0.021380387308927773,-0.010516746687852296
2018-09-25,-0.0005795778461870071,0.006228713108706652,0.020776882772626015,-0.0017174360422009816,-0.002827306744296987,0.0011636624475208635,0.0043124668089031815,-0.003665567209197862,0.019381255490051874
2018-09-26,0.0049181920212544306,-0.005536794589083294,0.00015192716831013975,-0.015569771690561507,-0.011770816619145252,-0.01743504043912336,-0.004866512974940451,-0.015599833795780227,-0.0018401288708964625
2018-09-27,-0.0053643002842006515,0.014766161984559156,0.019307813394711104,-0.004981031486425813,-0.004347158868615475,-0.003943141316883336,-0.014478712289067497,-0.023321842097547507,-0.008602025199246355
2018-09-28,-0.023377750377092776,0.00460020947835571,-0.004957829079553111,-0.01536823502186202,-0.01467004565454677,-0.027118090429128272,-0.00262698555110652,-0.01561325004016667,0.0065076344768906225
2018-10-01,-0.016610903756625883,-0.03147897133001776,0.0006789894400496266,0.004860777786685588,0.0058490488659264095,0.008138359350665869,0.014925207517687111,0.007930490153337022,0.012007431878607866
2018-10-02,-0.023715251749706567,-0.01134778675265502,-0.016489093067526883,0.003284225776585936,0.004141084971146958,0.006054332594520373,0.0162438362111621,0.0,0.005476118773135585
2018-10-03,0.00016043111350949602,0.013178532737937232,-0.009409964736917797,0.007563976077027634,0.009388505770943745,0.01905735388868446,0.0004729088861905595,-0.006633606201522646,0.01482611625927599
2018-10-04,0.025960009414551122,-0.014790303680009997,-0.02219422567092222,-0.0013170665595663156,0.009016050294802902,0.017322754274138985,-0.017583656024031447,-0.005901592840736769,0.007155242142627971
2018-10-05,0.003550922073614071,0.004046226003892706,-0.010353955604213816,-0.007780838462784656,-0.005638879539249797,-0.0038700509988337517,-0.004041604738147964,-0.012810542854503781,-0.019833852556295106
2018-10-08,-0.001780282666563826,-0.009437904499821625,-0.013351652655319235,-0.0015951069547590624,0.006106989779158578,0.0036908675129647683,0.006956594435213015,-0.0004748163243155634,0.01842321229872712
2018-10-09,-0.003277156297271211,0.014059045935081338,0.003164503350325587,-0.010827471798274702,-0.006937265995867858,0.00967680398381865,-0.043273794070837646,-0.036732101366275915,-0.01838672566838928
2018-10-10,-0.02880852845805648,-0.032584567833783384,-0.06152425214335033,-0.03597866063930277,-0.026632842738307794,-0.04945358370768571,-0.020960922820383754,-0.02498332461336661,-0.02386691028962773
2018-10-11,-0.0006448464678543431,-0.014695427914927839,-0.020447169250033426,-0.008934892246864945,-0.029963355338281095,-0.029441491630685657,-0.006043783620077625,-0.005731472362195844,0.011760868843821104
2018-10-12,0.004102041364600462,0.02384837080096136,0.04027654247009993,0.0042258895436246835,-0.010912603646969998,0.018283729497613033,0.004843805969214632,0.011529121378304197,0.006118067409118799
2018-10-15,-0.009111568012119875,-0.015864860544950954,-0.015464474245241777,0.006312354044341051,-0.005703650873460475,-0.02795343915902826,-0.005743605513685801,-0.0120684899692165,0.0009121115969892291
2018-10-16,0.005118872521993056,-0.04876537312088236,0.03351032644684038,0.030108667952361,0.021440663674337834,0.012384595903231599,0.00711775822106997,0.02239571776416316,0.006379263308059047
2018-10-17,-0.009448106897528064,0.03104386373974055,0.0064671857563620705,0.02967979483366956,0.011139841837773057,-0.003939325960480078,-0.014442015003053643,-0.011450423208003824,-0.0024146772250079884
2018-10-18,0.004373630001437645,-0.004893392346019376,-0.033307298491406456,-0.014587447278244015,-0.015842781428900943,-0.027893476022237573,-0.014861886776286415,-0.016619173018309064,-0.006051604284156409
2018-10-19,-0.007388882774487682,0.005142749542720759,-0.0037781598679350603,0.008935421386853104,-0.0016652665144313294,0.002783797367405194,-0.012659626099439047,-0.018606949099609915,0.009436749952652645
2018-10-22,0.006183772445149893,0.0,0.014325112382443717,-0.023616422988717134,-0.014363780980204743,-0.026265215933922947,-0.017629904656303874,-0.024699951767013784,-0.011459342391596739
2018-10-23,0.007189420176635153,-0.007207911080930995,-0.011512868959461908,-0.013718590632603944,-0.010436378493005827,-0.023245861146255486,-0.021100737181798612,-0.024790586692545635,-0.04179370853965192
2018-10-24,-0.04902256125176241,-0.03886083798598994,-0.059082926650834144,-0.042917338118372284,-0.0186221629354677,-0.04422996643951871,-0.0381113026720592,-0.03657629184801481,-0.06017204952002142
2018-10-25,0.026343837488650212,0.024579981957325137,0.07088689580645524,0.023090148084339734,0.015199905108585376,0.01432931660971648,0.030380236988758247,0.004555921056254686,0.016260076521081857
2018-10-26,0.034207794264814906,-0.002024682080791873,-0.07819674751655215,-0.007710035763404899,-0.013732574561112099,0.00023173881293536702,0.00033613104663943183,-0.017384939353358275,-0.005999869834673599
2018-10-29,0.005679981309915316,-0.018182572397191565,-0.06326358495753426,0.010030375921589618,0.013827161070194771,0.011808543056441856,-0.008741482556749114,0.0013462429834127931,-0.006371556324957228
2018-10-30,0.0474062515661311,0.037974403628662445,-0.005497459446531794,0.022332140608500417,0.017644188013349327,0.042791345473655484,0.004183407349013457,0.01075446150636905,0.02733709557805386
2018-10-31,-0.0031184409460693896,0.009615626085672124,0.04416426273766638,0.027772629562642592,0.021743337549992914,0.01470286591965797,0.005066273113331743,0.02451085126663699,0.016425852894070614
2018-11-01,0.02669825756179045,-0.01019386894301011,0.04225254609166407,0.007099347665369793,-0.0003671132341078742,0.003244034831628939,0.03651851322647137,0.08067530403111811,0.03813813767733443
2018-11-02,0.007976851530192341,-0.00281859865410905,0.0,0.011984113906217564,-0.005505714496836123,0.004095661040563803,0.006160223386111774,-0.009267233632130889,-0.00653784082933484
2018-11-05,-0.014148115083661206,-0.018997623826469412,-0.022653420449634698,-0.004223243136497468,0.006550962796150861,0.015027920978983866,0.004188847659109429,-0.001732445384299952,0.009714796926164615
2018-11-06,0.009581603446143783,0.01267963480518719,0.00922107808904249,-0.0022733105682644084,0.004675202490153518,0.010152018504130833,0.017007244504227526,0.006767326303529719,0.10614545513709395
2018-11-07,0.007044176697004856,0.030012240631961173,0.06858973168176319,0.013497000589681507,0.017153261818011245,0.017169468257994147,0.018615818460927747,0.031196466062596295,0.026935767912996678
2018-11-08,0.0016963655263142474,0.006188207075054741,-0.0003303844428476088,0.0015996513770062393,0.008073059705405727,0.0037151223346107987,-0.003304101844434637,-0.006518774717069298,0.01065577642532567
2018-11-09,0.026050642464263474,0.004393394213428881,-0.024206376188181555,-0.03885168562293906,-0.009699100112917414,-0.02035787387897936,-0.004868996655737368,-0.012785735266167886,-0.009732469137677557
2018-11-12,-0.0022210374036205627,-0.01917243713124317,-0.04413610380713673,-0.07455648290085937,-0.02102606926729489,-0.019101520418062234,-0.008536322841090294,-0.01670096326116366,-0.009008651896060593
2018-11-13,-0.009904641841482431,-0.016277130120247563,-0.003470038015299326,-0.004853321446507186,0.005874262917700435,0.006847761270302621,-0.033284243155319415,-0.00398598279143092,-0.004683255972979694
2018-11-14,-0.011344416313087358,0.005326676469058489,-0.019715929862163195,-0.012484669257875392,-0.020622374408854727,-0.004038119851397237,-0.0020636320515435846,0.008874363812771957,-0.011348263447297446
2018-11-15,-0.01464578866723909,-0.024425429861203996,0.012776650897123432,0.006173146447812972,0.025528847297009882,0.009816347850998497,0.016978826754087795,0.012935261745482318,0.01175830778901088
2018-11-16,0.0009740037784160549,0.019259361509030848,-0.016073437868940443,-0.007951397335572818,-0.0007268308280293789,-0.0076080205422009994,0.021296906893415235,0.007832449849904055,0.014665035649132907
2018-11-19,-0.014574021715274332,-0.04742688350221336,-0.05090968010562913,-0.019295315116396594,0.007637157119449345,-0.02108159322700709,-0.027769104120998422,-0.023483640658341853,-0.0474501763653683
2018-11-20,-0.009101230555336515,0.012496714401236675,-0.011128808718927297,-0.0347089662363701,-0.02147452909795,-0.03132446621249996,-0.014873902690128338,-0.02474044288538846,-0.006584624843225195
2018-11-21,0.020860872952262133,0.017122484716623143,0.014223040580892299,0.006585237210428252,-0.007468784399012773,0.007634749510627259,0.010722369719867952,0.010644016086248875,0.02190211290770372
2018-11-23,0.0003395231057032877,0.011209949491602034,-0.009672192531983259,-0.018172606418724535,-0.009197295214721568,-0.0176059288283128,-0.016670448293237605,-0.009479211670821108,-0.01297230413569106
